DATE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2023-03-14T05:42:00,PGUM ,V020,"060,5,N,0062,5","01006,5,M,N","016093,5,N,5","+0306,5","+0239,5","99999,9"
2023-03-14T05:54:00,PGUM ,V020,"100,5,N,0057,5","01250,5,M,N","016093,5,N,5","+0311,5","+0239,5","10084,5"
2023-03-14T06:00:00,99999,V020,"100,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0311,1","+0239,1","10084,1"
2023-03-14T06:54:00,PGUM ,V020,"070,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0283,5","+0250,5","10088,5"
2023-03-14T07:54:00,PGUM ,V020,"070,5,N,0057,5","22000,5,9,N","000000,5,N,5","+0290,7","+0240,7","10094,5"
2023-03-14T08:54:00,PGUM ,V020,"070,5,N,0036,5","22000,5,9,N","000000,5,N,5","+0278,5","+0244,5","99999,9"
2023-03-14T09:54:00,PGUM ,V020,"070,5,N,0031,5","22000,5,9,N","000000,5,N,5","+0272,5","+0244,5","99999,9"
2023-03-14T10:54:00,PGUM ,V020,"070,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0267,5","+0244,5","10110,5"
2023-03-14T11:54:00,PGUM ,V020,"060,5,N,0036,5","01372,5,M,N","016093,5,N,5","+0267,5","+0244,5","10116,5"
2023-03-14T12:54:00,PGUM ,V020,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10118,5"
2023-03-14T13:54:00,PGUM ,V020,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10116,5"
2023-03-14T13:59:00,PGUM ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-03-14T14:54:00,PGUM ,V020,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10111,5"
2023-03-14T15:54:00,PGUM ,V020,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10105,5"
2023-03-14T16:54:00,PGUM ,V020,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10100,5"
2023-03-14T17:54:00,PGUM ,V020,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10101,5"
2023-03-14T18:00:00,99999,V020,"080,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0261,1","+0239,1","10101,1"
2023-03-14T18:47:00,PGUM ,V020,"060,5,N,0077,5","00792,5,M,N","004828,5,N,5","+0256,5","+0244,5","99999,9"
2023-03-14T18:52:00,PGUM ,V020,"070,5,N,0072,5","00853,5,M,N","004023,5,V,5","+0260,5","+0240,5","99999,9"
2023-03-14T18:54:00,PGUM ,V020,"080,5,N,0057,5","00853,5,M,N","004023,5,N,5","+0256,5","+0239,5","10105,5"
2023-03-14T18:57:00,PGUM ,V020,"070,5,N,0057,5","00853,5,M,N","004828,5,N,5","+0256,5","+0239,5","99999,9"
2023-03-14T19:17:00,PGUM ,V020,"060,5,N,0036,5","00853,5,M,N","016093,5,N,5","+0256,5","+0244,5","99999,9"
2023-03-14T19:52:00,PGUM ,V020,"070,5,N,0041,5","01829,5,M,N","016093,5,N,5","+0260,5","+0240,5","99999,9"
2023-03-14T19:54:00,PGUM ,V020,"070,5,N,0041,5","01829,5,M,N","016093,5,N,5","+0261,5","+0244,5","10112,5"
2023-03-14T20:54:00,PGUM ,V020,"060,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0256,5","+0239,5","10119,5"
2023-03-14T21:54:00,PGUM ,V020,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0272,5","+0250,5","10127,5"
2023-03-14T22:31:00,PGUM ,V020,"050,5,N,0057,5","00884,5,M,N","011265,5,N,5","+0261,5","+0244,5","99999,9"
2023-03-14T22:38:00,PGUM ,V020,"060,5,N,0051,5","01067,5,M,N","011265,5,N,5","+0267,5","+0244,5","99999,9"
2023-03-14T22:54:00,PGUM ,V020,"060,5,N,0057,5","01067,5,M,N","016093,5,N,5","+0261,5","+0244,5","10132,5"
2023-03-14T23:54:00,PGUM ,V020,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0289,5","+0250,5","10136,5"
2023-03-15T00:00:00,99999,V020,"070,1,N,0072,1","22000,1,9,N","016000,1,9,9","+0289,1","+0250,1","10136,1"
2023-03-15T00:54:00,PGUM ,V020,"080,5,N,0067,5","01280,5,M,N","016093,5,N,5","+0294,5","+0244,5","10134,5"
2023-03-15T01:10:00,PGUM ,V020,"100,5,N,0067,5","00732,5,M,N","011265,5,N,5","+0289,5","+0244,5","99999,9"
2023-03-15T01:22:00,PGUM ,V020,"090,5,N,0067,5","00853,5,M,N","008047,5,N,5","+0272,5","+0250,5","99999,9"
2023-03-15T01:45:00,PGUM ,V020,"110,5,N,0031,5","00335,5,M,N","006437,5,N,5","+0272,5","+0256,5","99999,9"
2023-03-15T01:50:00,PGUM ,V020,"120,5,N,0031,5","00335,5,M,N","002816,5,N,5","+0270,5","+0250,5","99999,9"
2023-03-15T01:52:00,PGUM ,V020,"100,5,N,0026,5","00244,5,M,N","002012,5,N,5","+0260,5","+0250,5","99999,9"
2023-03-15T01:54:00,PGUM ,V020,"080,5,N,0021,5","00305,5,M,N","004828,5,N,5","+0261,5","+0250,5","10126,5"
2023-03-15T02:11:00,PGUM ,V020,"070,5,V,0057,5","00549,5,M,N","001609,5,N,5","+0261,5","+0244,5","99999,9"
2023-03-15T02:19:00,PGUM ,V020,"090,5,N,0036,5","00549,5,M,N","016093,5,N,5","+0256,5","+0244,5","99999,9"
2023-03-15T02:33:00,PGUM ,V020,"100,5,N,0046,5","00792,5,M,N","016093,5,N,5","+0270,5","+0260,5","99999,9"
2023-03-15T02:44:00,PGUM ,V020,"090,5,N,0067,5","01372,5,M,N","016093,5,N,5","+0283,5","+0261,5","99999,9"
2023-03-15T02:54:00,PGUM ,V020,"100,5,N,0046,5","01311,5,M,N","016093,5,N,5","+0272,5","+0256,5","10115,5"
2023-03-15T03:11:00,PGUM ,V020,"090,5,N,0031,5","00518,5,M,N","012875,5,N,5","+0283,5","+0261,5","99999,9"
2023-03-15T03:38:00,PGUM ,V020,"080,5,N,0057,5","01006,5,M,N","016093,5,N,5","+0290,5","+0260,5","99999,9"
2023-03-15T03:54:00,PGUM ,V020,"080,5,N,0057,5","00975,5,M,N","016093,5,N,5","+0294,5","+0256,5","10108,5"
2023-03-15T04:54:00,PGUM ,V020,"080,5,N,0051,5","01402,5,M,N","016093,5,N,5","+0300,5","+0233,5","10103,5"
2023-03-15T05:54:00,PGUM ,V020,"070,5,N,0057,5","00884,5,M,N","016093,5,N,5","+0290,7","+0240,7","99999,9"
2023-03-15T06:00:00,99999,V020,"070,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0290,1","+0240,1","99999,9"
2023-03-15T06:18:00,PGUM ,V020,"060,5,N,0041,5","01311,5,M,N","016093,5,N,5","+0272,5","+0244,5","99999,9"
2023-03-15T06:35:00,PGUM ,V020,"050,5,N,0051,5","00671,5,M,N","016093,5,N,5","+0272,5","+0250,5","99999,9"
2023-03-15T06:52:00,PGUM ,V020,"050,5,N,0051,5","00396,5,M,N","016093,5,N,5","+0280,5","+0250,5","99999,9"
2023-03-15T06:54:00,PGUM ,V020,"050,5,N,0051,5","00762,5,M,N","016093,5,N,5","+0278,5","+0250,5","10105,5"
2023-03-15T07:38:00,PGUM ,V020,"030,5,N,0072,5","00762,5,M,N","016093,5,N,5","+0272,5","+0244,5","99999,9"
2023-03-15T07:52:00,PGUM ,V020,"040,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0270,5","+0240,5","99999,9"
2023-03-15T07:54:00,PGUM ,V020,"040,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0270,7","+0240,7","99999,9"
2023-03-15T08:54:00,PGUM ,V020,"040,5,N,0057,5","01158,5,M,N","016093,5,N,5","+0267,5","+0233,5","10115,5"
2023-03-15T09:49:00,PGUM ,V020,"070,5,N,0031,5","00579,5,M,N","016093,5,N,5","+0270,5","+0240,5","99999,9"
2023-03-15T09:54:00,PGUM ,V020,"080,5,N,0051,5","00518,5,M,N","014484,5,N,5","+0267,5","+0239,5","10121,5"
2023-03-15T10:22:00,PGUM ,V020,"070,5,N,0046,5","01189,5,M,N","016093,5,N,5","+0261,5","+0239,5","99999,9"
2023-03-15T10:54:00,PGUM ,V020,"060,5,N,0057,5","01829,5,M,N","016093,5,N,5","+0261,5","+0233,5","10127,5"
2023-03-15T11:54:00,PGUM ,V020,"060,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0244,5","+0228,5","10130,5"
2023-03-15T12:00:00,99999,V020,"060,1,N,0062,1","99999,9,9,N","016000,1,9,9","+0244,1","+0228,1","10130,1"
2023-03-15T12:54:00,PGUM ,V020,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0261,5","+0222,5","10130,5"
2023-03-15T13:54:00,PGUM ,V020,"060,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0261,5","+0222,5","10130,5"
2023-03-15T13:59:00,PGUM ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-03-15T14:54:00,PGUM ,V020,"060,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0261,5","+0217,5","10122,5"
2023-03-15T15:54:00,PGUM ,V020,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0256,5","+0217,5","10117,5"
2023-03-15T16:54:00,PGUM ,V020,"050,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0256,5","+0222,5","10112,5"
2023-03-15T17:54:00,PGUM ,V020,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0256,5","+0222,5","10112,5"
2023-03-15T18:00:00,99999,V020,"070,1,N,0041,1","22000,1,9,N","016000,1,9,9","+0256,1","+0222,1","10112,1"
2023-03-15T18:54:00,PGUM ,V020,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0256,5","+0217,5","10113,5"
2023-03-15T19:54:00,PGUM ,V020,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0256,5","+0211,5","10118,5"
2023-03-15T20:54:00,PGUM ,V020,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0256,5","+0217,5","10126,5"
2023-03-15T21:54:00,PGUM ,V020,"060,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0267,5","+0217,5","10130,5"
2023-03-15T22:54:00,PGUM ,V020,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0283,5","+0211,5","10133,5"
2023-03-15T23:54:00,PGUM ,V020,"070,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0289,5","+0211,5","10134,5"
2023-03-16T00:00:00,99999,V020,"070,1,N,0077,1","22000,1,9,N","016000,1,9,9","+0289,1","+0211,1","10134,1"
2023-03-16T00:54:00,PGUM ,V020,"160,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0300,7","+0210,7","99999,9"
2023-03-16T01:54:00,PGUM ,V020,"060,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0306,5","+0200,5","10125,5"
2023-03-16T02:54:00,PGUM ,V020,"050,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0300,5","+0200,5","10118,5"
2023-03-16T03:54:00,PGUM ,V020,"070,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0306,5","+0200,5","10112,5"
2023-03-16T04:54:00,PGUM ,V020,"050,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0306,5","+0183,5","10108,5"
2023-03-16T05:54:00,PGUM ,V020,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0300,7","+0180,7","99999,9"
2023-03-16T06:54:00,PGUM ,V020,"080,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0289,5","+0189,5","10111,5"
2023-03-16T07:54:00,PGUM ,V020,"060,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0283,5","+0194,5","10112,5"
2023-03-16T08:54:00,PGUM ,V020,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0267,5","+0200,5","10120,5"
2023-03-16T09:54:00,PGUM ,V020,"020,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0256,5","+0211,5","10128,5"
2023-03-16T10:54:00,PGUM ,V020,"030,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0256,5","+0211,5","10133,5"
2023-03-16T11:54:00,PGUM ,V020,"040,5,N,0026,5","22000,5,C,N","016093,5,N,5","+0250,5","+0222,5","10136,5"
2023-03-16T12:00:00,99999,V020,"040,1,N,0026,1","22000,1,9,N","016000,1,9,9","+0250,1","+0222,1","10136,1"
2023-03-16T12:54:00,PGUM ,V020,"070,5,N,0041,5","01097,5,M,N","014484,5,N,5","+0250,5","+0222,5","10138,5"
2023-03-16T13:54:00,PGUM ,V020,"050,5,N,0051,5","01676,5,M,N","016093,5,N,5","+0250,5","+0222,5","10136,5"
2023-03-16T13:59:00,PGUM ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-03-16T14:54:00,PGUM ,V020,"040,5,N,0051,5","01676,5,M,N","016093,5,N,5","+0250,5","+0217,5","10132,5"
2023-03-16T15:54:00,PGUM ,V020,"030,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0250,5","+0217,5","10127,5"
2023-03-16T16:54:00,PGUM ,V020,"040,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0250,5","+0211,5","10122,5"
2023-03-16T17:54:00,PGUM ,V020,"020,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0244,5","+0217,5","10119,5"
2023-03-16T18:00:00,99999,V020,"020,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0244,1","+0217,1","10119,1"
2023-03-16T18:54:00,PGUM ,V020,"070,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0250,5","+0211,5","10120,5"
2023-03-16T19:54:00,PGUM ,V020,"060,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0250,5","+0211,5","10125,5"
2023-03-16T20:54:00,PGUM ,V020,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0250,5","+0211,5","10131,5"
2023-03-16T21:54:00,PGUM ,V020,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0256,5","+0206,5","10136,5"
2023-03-16T22:54:00,PGUM ,V020,"050,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0272,5","+0206,5","10138,5"
2023-03-16T23:54:00,PGUM ,V020,"060,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0289,5","+0194,5","10137,5"
2023-03-17T00:00:00,99999,V020,"060,1,N,0077,1","99999,9,9,N","016000,1,9,9","+0289,1","+0194,1","10137,1"
2023-03-17T00:54:00,PGUM ,V020,"050,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0300,5","+0200,5","10129,5"
2023-03-17T01:54:00,PGUM ,V020,"070,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0306,5","+0200,5","10121,5"
2023-03-17T02:54:00,PGUM ,V020,"060,5,N,0098,5","01372,5,M,N","016093,5,N,5","+0306,5","+0200,5","10111,5"
2023-03-17T03:54:00,PGUM ,V020,"070,5,N,0108,5","22000,5,9,N","016093,5,N,5","+0306,5","+0189,5","10104,5"
2023-03-17T04:54:00,PGUM ,V020,"050,5,N,0108,5","22000,5,C,N","016093,5,N,5","+0300,5","+0200,5","10097,5"
2023-03-17T05:54:00,PGUM ,V020,"050,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0300,5","+0206,5","10094,5"
2023-03-17T06:00:00,99999,V020,"050,1,N,0093,1","22000,1,9,N","016000,1,9,9","+0300,1","+0206,1","10094,1"
2023-03-17T06:54:00,PGUM ,V020,"050,5,N,0098,5","01524,5,M,N","016093,5,N,5","+0289,5","+0211,5","10097,5"
2023-03-17T07:54:00,PGUM ,V020,"050,5,N,0093,5","22000,5,C,N","016093,5,N,5","+0278,5","+0211,5","10100,5"
2023-03-17T08:54:00,PGUM ,V020,"040,5,N,0067,5","01829,5,M,N","016093,5,N,5","+0256,5","+0217,5","10110,5"
2023-03-17T09:54:00,PGUM ,V020,"050,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0256,5","+0206,5","10118,5"
2023-03-17T10:54:00,PGUM ,V020,"050,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0261,5","+0200,5","10125,5"
2023-03-17T11:54:00,PGUM ,V020,"050,5,N,0046,5","01676,5,M,N","016093,5,N,5","+0261,5","+0200,5","10133,5"
2023-03-17T12:00:00,99999,V020,"050,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0261,1","+0200,1","10133,1"
2023-03-17T12:54:00,PGUM ,V020,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0261,5","+0194,5","10133,5"
2023-03-17T13:54:00,PGUM ,V020,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0256,5","+0189,5","10130,5"
2023-03-17T13:59:00,PGUM ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-03-17T14:54:00,PGUM ,V020,"050,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0250,5","+0189,5","10126,5"
2023-03-17T15:54:00,PGUM ,V020,"040,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0244,5","+0183,5","10119,5"
2023-03-17T16:54:00,PGUM ,V020,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0244,5","+0189,5","10115,5"
2023-03-17T17:54:00,PGUM ,V020,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0239,5","+0178,5","10115,5"
2023-03-17T18:00:00,99999,V020,"060,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0239,1","+0178,1","10115,1"
2023-03-17T18:54:00,PGUM ,V020,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0244,5","+0178,5","10117,5"
2023-03-17T19:54:00,PGUM ,V020,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0244,5","+0189,5","10121,5"
2023-03-17T20:54:00,PGUM ,V020,"050,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0239,5","+0194,5","10128,5"
2023-03-17T21:54:00,PGUM ,V020,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0194,5","10135,5"
2023-03-17T22:54:00,PGUM ,V020,"060,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0272,5","+0189,5","10138,5"
2023-03-17T23:54:00,PGUM ,V020,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0289,5","+0189,5","10139,5"
2023-03-18T00:00:00,99999,V020,"070,1,N,0062,1","99999,9,9,N","016000,1,9,9","+0289,1","+0189,1","10139,1"
2023-03-18T00:54:00,PGUM ,V020,"080,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0289,5","+0194,5","10134,5"
2023-03-18T01:54:00,PGUM ,V020,"070,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0300,5","+0200,5","10127,5"
2023-03-18T02:54:00,PGUM ,V020,"050,5,N,0077,5","22000,5,C,N","016093,5,N,5","+0300,5","+0200,5","10118,5"
2023-03-18T03:54:00,PGUM ,V020,"090,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0300,5","+0200,5","10112,5"
2023-03-18T04:54:00,PGUM ,V020,"070,5,N,0062,5","00975,5,M,N","016093,5,N,5","+0300,5","+0200,5","10107,5"
2023-03-18T05:54:00,PGUM ,V020,"060,5,N,0057,5","01219,5,M,N","016093,5,N,5","+0289,5","+0211,5","10105,5"
2023-03-18T06:00:00,99999,V020,"060,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0289,1","+0211,1","10105,1"
2023-03-18T06:54:00,PGUM ,V020,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0283,5","+0211,5","10108,5"
2023-03-18T07:54:00,PGUM ,V020,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0278,5","+0211,5","10112,5"
2023-03-18T08:07:00,99999,V020,"070,1,N,0051,1","99999,9,9,N","016093,1,9,9","+0272,1","+0211,1","99999,9"
2023-03-18T08:07:00,99999,V020,"070,1,N,0051,1","99999,9,9,N","016093,1,9,9","+0272,1","+0211,1","99999,9"
2023-03-18T08:54:00,PGUM ,V020,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0211,5","10118,5"
2023-03-18T09:54:00,PGUM ,V020,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0211,5","10124,5"
2023-03-18T10:54:00,PGUM ,V020,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0267,5","+0211,5","10128,5"
2023-03-18T11:54:00,PGUM ,V020,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0206,5","10127,5"
2023-03-18T12:00:00,99999,V020,"070,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0272,1","+0206,1","10127,1"
2023-03-18T12:54:00,PGUM ,V020,"080,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0206,5","10128,5"
2023-03-18T13:54:00,PGUM ,V020,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0206,5","10125,5"
2023-03-18T13:59:00,PGUM ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-03-18T14:54:00,PGUM ,V020,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0261,5","+0211,5","10122,5"
2023-03-18T15:54:00,PGUM ,V020,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0261,5","+0211,5","10114,5"
2023-03-18T16:54:00,PGUM ,V020,"080,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0211,5","10109,5"
2023-03-18T17:54:00,PGUM ,V020,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0206,5","10106,5"
2023-03-18T18:00:00,99999,V020,"070,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0261,1","+0206,1","10106,1"
2023-03-18T18:54:00,PGUM ,V020,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0256,5","+0211,5","10107,5"
2023-03-18T19:54:00,PGUM ,V020,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0256,5","+0206,5","10110,5"
2023-03-18T20:54:00,PGUM ,V020,"050,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0250,5","+0211,5","10121,5"
2023-03-18T21:54:00,PGUM ,V020,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0211,5","10127,5"
2023-03-18T22:54:00,PGUM ,V020,"080,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0283,5","+0206,5","10132,5"
2023-03-18T23:54:00,PGUM ,V020,"080,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0289,5","+0211,5","10131,5"
2023-03-19T00:00:00,99999,V020,"080,1,N,0062,1","99999,9,9,N","016000,1,9,9","+0289,1","+0211,1","10131,1"
2023-03-19T00:54:00,PGUM ,V020,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0294,5","+0211,5","10126,5"
2023-03-19T01:54:00,PGUM ,V020,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0289,5","+0211,5","10116,5"
2023-03-19T02:54:00,PGUM ,V020,"080,5,N,0057,5","22000,5,C,N","016093,5,N,5","+0306,5","+0211,5","10108,5"
2023-03-19T03:39:00,99999,V020,"100,1,N,0041,1","00884,1,9,N","016093,1,9,9","+0283,1","+0233,1","99999,9"
2023-03-19T03:39:00,PGUM ,V020,"100,5,N,0041,5","00884,5,M,N","016093,5,N,5","+0283,5","+0233,5","99999,9"
2023-03-19T03:54:00,PGUM ,V020,"110,5,N,0062,5","00792,5,M,N","016093,5,N,5","+0283,5","+0228,5","10103,5"
2023-03-19T04:54:00,PGUM ,V020,"100,5,N,0072,5","00701,5,M,N","016093,5,N,5","+0283,5","+0228,5","10098,5"
2023-03-19T05:54:00,PGUM ,V020,"110,5,N,0057,5","01676,5,M,N","016093,5,N,5","+0278,5","+0222,5","10096,5"
2023-03-19T06:00:00,99999,V020,"110,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0278,1","+0222,1","10096,1"
2023-03-19T06:54:00,PGUM ,V020,"090,5,N,0046,5","01524,5,M,N","016093,5,N,5","+0278,5","+0211,5","10096,5"
2023-03-19T07:54:00,PGUM ,V020,"060,5,N,0041,5","01463,5,M,N","016093,5,N,5","+0278,5","+0211,5","10102,5"
2023-03-19T08:54:00,PGUM ,V020,"040,5,N,0041,5","01829,5,M,N","016093,5,N,5","+0267,5","+0228,5","10107,5"
2023-03-19T09:54:00,PGUM ,V020,"040,5,N,0036,5","01829,5,M,N","016093,5,N,5","+0261,5","+0222,5","10112,5"
2023-03-19T10:54:00,PGUM ,V020,"090,5,N,0026,5","01829,5,M,N","016093,5,N,5","+0272,5","+0217,5","10119,5"
2023-03-19T11:54:00,PGUM ,V020,"050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0222,5","10121,5"
2023-03-19T12:00:00,99999,V020,"050,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0261,1","+0222,1","10121,1"
2023-03-19T12:54:00,PGUM ,V020,"080,5,N,0031,5","02134,5,M,N","016093,5,N,5","+0261,5","+0222,5","10120,5"
2023-03-19T13:54:00,PGUM ,V020,"080,5,N,0031,5","02134,5,M,N","016093,5,N,5","+0267,5","+0228,5","10115,5"
2023-03-19T13:59:00,PGUM ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-03-19T14:54:00,PGUM ,V020,"080,5,N,0031,5","01524,5,M,N","016093,5,N,5","+0261,5","+0222,5","10110,5"
2023-03-19T15:54:00,PGUM ,V020,"080,5,N,0031,5","01463,5,M,N","016093,5,N,5","+0267,5","+0228,5","10107,5"
2023-03-19T16:54:00,PGUM ,V020,"060,5,N,0031,5","01676,5,M,N","016093,5,N,5","+0267,5","+0228,5","10102,5"
2023-03-19T17:54:00,PGUM ,V020,"060,5,N,0021,5","01524,5,M,N","016093,5,N,5","+0261,5","+0233,5","10096,5"
2023-03-19T18:00:00,99999,V020,"060,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0261,1","+0233,1","10096,1"
2023-03-19T18:54:00,PGUM ,V020,"040,5,N,0026,5","01524,5,M,N","016093,5,N,5","+0256,5","+0239,5","10097,5"
2023-03-19T19:54:00,PGUM ,V020,"040,5,N,0015,5","01494,5,M,N","016093,5,N,5","+0256,5","+0233,5","10100,5"
2023-03-19T20:54:00,PGUM ,V020,"050,5,N,0021,5","01402,5,M,N","016093,5,N,5","+0261,5","+0233,5","10105,5"
2023-03-19T21:54:00,PGUM ,V020,"070,5,N,0031,5","01341,5,M,N","016093,5,N,5","+0272,5","+0233,5","10113,5"
2023-03-19T22:54:00,PGUM ,V020,"070,5,N,0051,5","01372,5,M,N","016093,5,N,5","+0283,5","+0233,5","10119,5"
2023-03-19T23:10:00,PGUM ,V020,"070,5,N,0067,5","00640,5,M,N","004023,5,N,5","+0267,5","+0239,5","99999,9"
2023-03-19T23:11:00,99999,V020,"070,1,N,0067,1","00640,1,9,N","008047,1,9,9","+0267,1","+0233,1","99999,9"
2023-03-19T23:11:00,99999,V020,"070,1,N,0067,1","00640,1,9,N","008047,1,9,9","+0267,1","+0233,1","99999,9"
2023-03-19T23:52:00,PGUM ,V020,"090,5,N,0062,5","01250,5,M,N","016093,5,N,5","+0280,5","+0240,5","99999,9"
2023-03-19T23:54:00,PGUM ,V020,"120,5,N,0062,5","01250,5,M,N","016093,5,N,5","+0272,5","+0239,5","10121,5"
