DATE,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC
2021-01-22 14:31:00,80,5,N,51,5
2021-01-22 14:54:00,80,5,N,51,5
2021-01-22 15:06:00,60,5,N,67,5
2021-01-22 15:26:00,70,5,N,41,5
2021-01-22 15:33:00,60,5,N,62,5
2021-01-22 15:41:00,70,5,N,51,5
2021-01-22 15:54:00,70,5,N,51,5
2021-01-22 16:05:00,80,5,N,62,5
2021-01-22 16:13:00,70,5,N,57,5
2021-01-22 16:54:00,70,5,N,57,5
2021-01-22 17:01:00,70,5,N,51,5
2021-01-22 19:54:00,60,5,N,57,5
2021-01-22 21:52:00,80,5,N,41,5
2021-01-22 21:54:00,80,5,N,46,5
2021-01-22 22:01:00,80,5,N,51,5
2021-01-22 23:52:00,100,5,N,67,5
2021-01-22 23:54:00,90,5,N,62,5
2021-01-23 00:54:00,80,5,N,67,5
2021-01-23 01:01:00,90,5,N,77,5
2021-01-23 07:54:00,80,5,N,46,5
2021-01-23 08:54:00,70,5,N,31,5
2021-01-23 09:35:00,120,5,N,31,5
2021-01-23 09:52:00,90,5,N,21,5
2021-01-23 09:54:00,90,5,N,21,5
2021-01-23 10:08:00,90,5,N,21,5
2021-01-23 13:46:00,80,5,N,26,5
2021-01-23 13:54:00,90,5,N,26,5
2021-01-23 14:22:00,70,5,N,36,5
2021-01-23 14:54:00,80,5,N,31,5
2021-01-23 18:54:00,90,5,N,41,5
2021-01-23 21:54:00,110,5,N,36,5
2021-01-24 12:54:00,70,5,N,26,5
2021-01-24 18:54:00,60,5,N,31,5
2021-01-25 17:54:00,30,5,N,26,5
2021-01-25 18:54:00,360,5,N,26,5
2021-01-25 20:54:00,60,5,N,26,5
2021-01-25 23:54:00,40,5,N,51,5
2021-01-26 00:19:00,60,5,N,41,5
2021-01-26 01:54:00,30,5,N,46,5
2021-01-26 02:54:00,20,5,N,41,5
2021-01-26 03:54:00,20,5,N,46,5
2021-01-26 04:54:00,50,5,N,51,5
2021-01-26 07:54:00,40,5,N,57,5
2021-01-26 08:18:00,50,5,N,46,5
2021-01-26 09:54:00,50,5,N,46,5
2021-01-26 10:54:00,60,5,N,36,5
2021-01-26 13:54:00,50,5,N,46,5
2021-01-26 14:03:00,50,5,N,51,5
2021-01-26 18:24:00,40,5,N,26,5
2021-01-26 18:54:00,40,5,N,41,5
2021-01-26 19:54:00,20,5,N,46,5
2021-01-26 20:52:00,30,5,N,57,5
2021-01-26 20:54:00,30,5,N,51,5
2021-01-26 21:15:00,40,5,N,51,5
2021-01-26 21:24:00,40,5,N,36,5
2021-01-26 21:41:00,60,5,N,26,5
2021-01-26 21:54:00,60,5,N,36,5
2021-01-26 22:54:00,50,5,N,77,5
2021-01-26 23:54:00,40,5,N,72,5
2021-01-27 00:15:00,80,5,N,57,5
2021-01-27 00:36:00,50,5,N,41,5
2021-01-27 00:54:00,50,5,N,82,5
2021-01-27 01:54:00,50,5,N,77,5
2021-01-27 02:34:00,40,5,N,72,5
2021-01-27 02:41:00,30,5,N,72,5
2021-01-27 02:54:00,40,5,N,82,5
2021-01-27 03:54:00,50,5,N,72,5
2021-01-27 04:54:00,50,5,N,67,5
2021-01-27 05:54:00,80,5,N,62,5
2021-01-27 07:54:00,70,5,N,46,5
2021-01-27 08:54:00,60,5,N,31,5
2021-01-27 09:54:00,70,5,N,51,5
2021-01-27 10:54:00,70,5,N,57,5
2021-01-27 15:54:00,20,5,N,21,5
2021-01-28 00:54:00,90,5,N,31,5
2021-01-28 02:54:00,340,5,N,31,5
2021-01-28 03:54:00,110,5,N,41,5
2021-01-28 04:54:00,100,5,V,41,5
2021-01-28 05:40:00,60,5,N,41,5
2021-01-28 05:54:00,60,5,N,41,5
2021-01-29 00:54:00,40,5,N,57,5
2021-01-29 03:54:00,10,5,N,46,5
2021-01-29 09:54:00,50,5,N,15,5
2021-01-29 12:54:00,60,5,N,26,5
2021-01-30 04:54:00,50,5,N,77,5
2021-01-30 05:54:00,40,5,N,67,5
2021-01-30 08:54:00,50,5,N,46,5
2021-01-30 09:54:00,90,5,N,36,5
2021-01-30 10:54:00,50,5,N,41,5
2021-01-30 11:32:00,70,5,N,46,5
2021-01-30 11:54:00,80,5,N,67,5
2021-01-30 12:54:00,60,5,N,57,5
2021-01-31 00:54:00,80,5,N,93,5
2021-01-31 01:54:00,80,5,N,98,5
2021-01-31 02:54:00,90,5,N,72,5
2021-01-31 04:54:00,60,5,N,67,5
2021-01-31 05:54:00,70,5,N,88,5
2021-01-31 07:54:00,80,5,N,51,5
2021-01-31 08:09:00,110,5,N,41,5
2021-01-31 08:19:00,100,5,N,46,5
2021-01-31 08:30:00,90,5,N,41,5
2021-01-31 08:54:00,100,5,N,31,5
2021-01-31 09:06:00,110,5,N,46,5
2021-01-31 09:45:00,100,5,N,67,5
2021-01-31 09:52:00,110,5,N,51,5
2021-01-31 09:54:00,110,5,N,57,5
2021-01-31 10:54:00,210,5,N,15,5
2021-01-31 11:54:00,200,5,N,15,5
2021-01-31 12:54:00,60,5,N,51,5
2021-02-01 00:14:00,60,5,N,77,5
2021-02-01 00:22:00,80,5,N,93,5
2021-02-01 00:54:00,70,5,N,98,5
2021-02-01 02:26:00,70,5,N,82,5
2021-02-01 02:34:00,80,5,N,88,5
2021-02-01 02:47:00,80,5,N,82,5
2021-02-01 02:54:00,70,5,N,67,5
2021-02-01 03:01:00,70,5,N,93,5
2021-02-01 04:20:00,90,5,N,72,5
2021-02-01 04:54:00,70,5,N,82,5
2021-02-01 05:09:00,60,5,N,93,5
2021-02-01 05:54:00,80,5,N,77,5
2021-02-01 06:54:00,60,5,N,77,5
2021-02-01 12:54:00,90,5,N,31,5
2021-02-01 13:54:00,80,5,N,41,5
2021-02-01 16:54:00,80,5,N,26,5
2021-02-01 18:54:00,80,5,N,21,5
2021-02-01 20:40:00,80,5,N,31,5
2021-02-01 20:54:00,80,5,N,31,5
2021-02-01 22:54:00,100,5,N,51,5
2021-02-01 23:54:00,100,5,N,51,5
2021-02-02 00:08:00,90,5,N,67,5
2021-02-02 00:26:00,80,5,N,72,5
2021-02-02 01:15:00,100,5,N,62,5
2021-02-02 01:23:00,80,5,N,72,5
2021-02-02 02:54:00,100,5,N,67,5
2021-02-02 03:52:00,70,5,N,67,5
2021-02-02 03:54:00,70,5,N,62,5
2021-02-02 09:54:00,70,5,N,41,5
2021-02-02 12:54:00,70,5,N,51,5
2021-02-02 13:54:00,70,5,N,46,5
2021-02-02 16:54:00,50,5,N,46,5
2021-02-02 17:54:00,80,5,N,67,5
2021-02-02 18:54:00,70,5,N,57,5
2021-02-02 19:54:00,70,5,N,51,5
2021-02-02 20:43:00,90,5,N,108,5
2021-02-02 20:50:00,90,5,N,88,5
2021-02-02 20:54:00,80,5,N,77,5
2021-02-02 20:56:00,80,5,N,82,5
2021-02-02 21:07:00,60,5,N,62,5
2021-02-02 21:17:00,70,5,N,67,5
2021-02-02 21:54:00,70,5,N,67,5
2021-02-02 23:54:00,90,5,N,98,5
2021-02-03 00:40:00,80,5,N,93,5
2021-02-03 00:54:00,80,5,N,82,5
2021-02-03 01:54:00,90,5,N,93,5
2021-02-03 02:11:00,80,5,N,113,5
2021-02-03 02:54:00,90,5,N,124,5
2021-02-03 11:54:00,90,5,N,98,5
2021-02-03 19:54:00,70,5,N,57,5
2021-02-04 02:54:00,60,5,N,77,5
2021-02-04 12:54:00,60,5,N,72,5
2021-02-04 16:54:00,60,5,N,67,5
2021-02-04 17:54:00,70,5,N,46,5
2021-02-04 20:54:00,70,5,N,46,5
2021-02-04 23:54:00,70,5,N,77,5
2021-02-05 00:54:00,90,5,N,88,5
2021-02-05 01:54:00,60,5,N,77,5
2021-02-05 03:54:00,80,5,N,98,5
2021-02-05 04:54:00,80,5,N,67,5
2021-02-05 05:45:00,80,5,N,82,5
2021-02-05 05:54:00,80,5,N,98,5
2021-02-05 08:54:00,70,5,N,67,5
2021-02-05 09:54:00,80,5,N,72,5
2021-02-05 10:54:00,80,5,N,62,5
2021-02-05 11:54:00,70,5,N,41,5
2021-02-05 12:54:00,60,5,N,46,5
2021-02-05 13:54:00,70,5,N,62,5
2021-02-05 14:54:00,70,5,N,62,5
2021-02-05 15:54:00,80,5,N,62,5
2021-02-05 16:54:00,60,5,N,62,5
2021-02-05 19:54:00,70,5,N,57,5
2021-02-05 22:54:00,90,5,N,77,5
2021-02-06 04:28:00,80,5,N,36,5
2021-02-06 04:54:00,70,5,N,26,5
2021-02-06 05:54:00,60,5,N,51,5
2021-02-06 06:21:00,70,5,N,46,5
2021-02-06 06:42:00,80,5,N,26,5
2021-02-06 06:54:00,100,5,N,31,5
2021-02-06 07:22:00,90,5,N,26,5
2021-02-06 07:37:00,60,5,N,31,5
2021-02-06 07:49:00,70,5,N,51,5
2021-02-06 07:54:00,100,5,N,41,5
2021-02-06 07:57:00,100,5,N,41,5
2021-02-06 08:21:00,100,5,N,31,5
2021-02-06 08:29:00,90,5,N,26,5
2021-02-06 08:54:00,100,5,N,31,5
2021-02-06 10:54:00,100,5,N,46,5
2021-02-06 12:54:00,90,5,N,26,5
2021-02-06 13:54:00,90,5,N,26,5
2021-02-06 14:52:00,80,5,N,31,5
2021-02-06 14:54:00,80,5,N,31,5
2021-02-06 15:54:00,70,5,N,46,5
2021-02-06 16:54:00,60,5,N,51,5
2021-02-06 17:54:00,70,5,N,41,5
2021-02-06 20:54:00,80,5,N,26,5
2021-02-06 21:50:00,100,5,N,51,5
2021-02-06 21:54:00,100,5,N,46,5
2021-02-06 22:54:00,100,5,N,46,5
2021-02-06 23:54:00,90,5,N,67,5
2021-02-07 00:54:00,110,5,N,72,5
2021-02-07 04:52:00,90,5,N,67,5
2021-02-07 04:54:00,90,5,N,57,5
2021-02-07 05:54:00,100,5,N,51,5
2021-02-07 06:54:00,90,5,N,62,5
2021-02-07 07:54:00,80,5,N,51,5
2021-02-07 08:54:00,90,5,N,26,5
2021-02-07 11:14:00,90,5,N,46,5
2021-02-07 13:54:00,80,5,N,31,5
2021-02-07 14:54:00,80,5,N,31,5
2021-02-07 16:54:00,70,5,N,36,5
2021-02-07 20:54:00,80,5,N,41,5
2021-02-07 21:54:00,80,5,N,36,5
2021-02-08 07:54:00,90,5,N,57,5
2021-02-08 10:54:00,80,5,N,36,5
2021-02-08 11:54:00,80,5,N,36,5
2021-02-08 13:54:00,60,5,N,41,5
2021-02-08 14:54:00,80,5,N,36,5
2021-02-08 15:54:00,70,5,N,31,5
2021-02-08 16:54:00,70,5,N,36,5
2021-02-08 17:54:00,80,5,N,46,5
2021-02-08 21:54:00,70,5,N,57,5
2021-02-09 00:50:00,80,5,N,82,5
2021-02-09 01:54:00,60,5,N,93,5
2021-02-09 02:54:00,90,5,N,93,5
2021-02-09 03:54:00,100,5,N,67,5
2021-02-09 11:54:00,70,5,N,46,5
2021-02-09 12:54:00,60,5,N,46,5
2021-02-09 13:52:00,80,5,N,51,5
2021-02-09 13:54:00,70,5,N,46,5
2021-02-09 14:54:00,80,5,N,57,5
2021-02-09 17:54:00,90,5,N,57,5
2021-02-09 18:54:00,90,5,N,51,5
2021-02-09 19:54:00,80,5,N,51,5
2021-02-10 09:54:00,80,5,N,51,5
2021-02-10 12:54:00,70,5,N,51,5
2021-02-10 14:54:00,60,5,N,51,5
2021-02-10 15:54:00,60,5,N,46,5
2021-02-10 16:54:00,60,5,N,46,5
2021-02-10 17:54:00,70,5,N,57,5
2021-02-10 19:54:00,60,5,N,57,5
2021-02-10 20:54:00,40,5,N,36,5
2021-02-11 00:54:00,80,5,N,88,5
2021-02-13 02:54:00,100,5,V,36,5
2021-02-13 10:54:00,80,5,N,36,5
2021-02-13 11:54:00,90,5,N,41,5
2021-02-13 12:42:00,90,5,N,31,5
2021-02-13 12:54:00,90,5,N,31,5
2021-02-13 13:54:00,90,5,N,51,5
2021-02-13 20:54:00,90,5,N,36,5
2021-02-14 03:54:00,110,5,N,62,5
2021-02-14 07:54:00,100,5,N,57,5
2021-02-14 11:54:00,80,5,N,41,5
2021-02-14 12:54:00,90,5,N,41,5
2021-02-14 13:54:00,90,5,N,57,5
2021-02-14 16:54:00,100,5,N,36,5
2021-02-14 17:54:00,90,5,N,36,5
2021-02-14 18:54:00,100,5,N,41,5
2021-02-14 19:54:00,90,5,N,51,5
2021-02-14 21:54:00,90,5,N,51,5
2021-02-14 23:54:00,100,5,N,51,5
2021-02-15 00:24:00,90,5,N,62,5
2021-02-15 00:33:00,90,5,N,67,5
2021-02-15 00:54:00,90,5,N,62,5
2021-02-15 02:54:00,110,5,N,67,5
2021-02-15 03:52:00,90,5,N,67,5
2021-02-15 03:54:00,110,5,N,62,5
2021-02-15 05:54:00,80,5,N,72,5
2021-02-15 08:54:00,100,5,N,46,5
2021-02-15 10:54:00,90,5,N,57,5
2021-02-15 15:54:00,100,5,N,41,5
2021-02-15 19:54:00,80,5,N,21,5
2021-02-16 11:54:00,80,5,N,31,5
2021-02-16 20:54:00,80,5,N,41,5
2021-02-16 21:54:00,70,5,N,36,5
2021-02-16 22:54:00,80,5,N,51,5
2021-02-16 23:54:00,100,5,N,57,5
2021-02-17 00:16:00,90,5,N,57,5
2021-02-17 00:54:00,100,5,N,67,5
2021-02-17 01:54:00,90,5,N,67,5
2021-02-17 02:54:00,140,5,N,31,5
2021-02-17 07:52:00,120,5,N,51,5
2021-02-17 07:54:00,110,5,N,51,5
2021-02-17 13:54:00,100,5,N,51,5
2021-02-17 16:54:00,110,5,N,31,5
2021-02-17 17:41:00,110,5,N,31,5
2021-02-17 17:54:00,110,5,N,31,5
2021-02-18 03:54:00,90,5,N,62,5
2021-02-18 04:52:00,100,5,V,41,5
2021-02-18 04:54:00,100,5,V,41,5
2021-02-18 05:50:00,130,5,N,26,5
2021-02-18 05:54:00,90,5,N,26,5
2021-02-18 06:54:00,130,5,N,36,5
2021-02-18 18:54:00,70,5,N,31,5
2021-02-18 22:54:00,100,5,N,46,5
2021-02-19 01:52:00,110,5,N,67,5
2021-02-19 01:54:00,110,5,N,51,5
2021-02-19 03:54:00,100,5,N,57,5
2021-02-19 08:54:00,90,5,N,31,5
2021-02-19 10:52:00,80,5,N,31,5
2021-02-19 10:54:00,80,5,N,31,5
2021-02-19 11:54:00,70,5,N,26,5
2021-02-19 14:54:00,110,5,N,41,5
2021-02-19 17:52:00,100,5,N,21,5
2021-02-19 17:54:00,110,5,N,21,5
2021-02-20 00:38:00,80,5,N,72,5
2021-02-20 01:01:00,90,5,N,57,5
2021-02-20 01:52:00,80,5,N,72,5
2021-02-20 02:06:00,90,5,N,67,5
2021-02-20 02:25:00,80,5,N,77,5
2021-02-20 02:54:00,90,5,N,57,5
2021-02-20 04:52:00,90,5,N,57,5
2021-02-20 04:54:00,90,5,N,82,5
2021-02-20 16:54:00,90,5,N,41,5
2021-02-21 17:54:00,60,5,N,46,5
2021-02-21 18:41:00,90,5,N,72,5
2021-02-21 18:52:00,90,5,N,62,5
2021-02-21 18:54:00,90,5,N,67,5
2021-02-21 19:00:00,80,5,N,51,5
2021-02-21 19:10:00,60,5,N,57,5
2021-02-21 20:54:00,60,5,N,36,5
2021-02-21 21:54:00,90,5,N,31,5
2021-02-21 22:54:00,80,5,N,51,5
2021-02-21 23:54:00,100,5,N,62,5
2021-02-22 02:54:00,90,5,N,72,5
2021-02-22 20:54:00,60,5,N,46,5
2021-02-22 21:54:00,80,5,N,46,5
2021-02-22 22:54:00,70,5,N,72,5
2021-02-23 01:54:00,80,5,N,82,5
2021-02-23 03:54:00,80,5,N,82,5
2021-02-23 10:54:00,70,5,N,36,5
2021-02-23 14:54:00,80,5,N,26,5
2021-02-23 15:54:00,80,5,N,26,5
2021-02-23 16:22:00,70,5,N,36,5
2021-02-23 16:54:00,60,5,N,46,5
2021-02-24 00:54:00,100,5,N,67,5
2021-02-24 01:54:00,90,5,N,72,5
2021-02-24 02:54:00,100,5,N,72,5
2021-02-24 13:54:00,60,5,N,36,5
2021-02-24 15:54:00,70,5,N,41,5
2021-02-24 16:54:00,70,5,N,36,5
2021-02-24 19:54:00,80,5,N,31,5
2021-02-24 20:54:00,80,5,N,31,5
2021-02-24 21:54:00,90,5,N,51,5
2021-02-25 02:52:00,60,5,N,77,5
2021-02-25 02:54:00,70,5,N,88,5
2021-02-25 04:52:00,80,5,N,82,5
2021-02-25 04:54:00,80,5,N,72,5
2021-02-25 05:54:00,80,5,N,67,5
2021-02-25 07:54:00,80,5,N,62,5
2021-02-25 08:54:00,70,5,N,62,5
2021-02-25 09:54:00,80,5,N,57,5
2021-02-25 10:54:00,70,5,N,46,5
2021-02-25 11:54:00,80,5,N,46,5
2021-02-25 14:54:00,80,5,N,31,5
2021-02-25 16:54:00,70,5,N,36,5
2021-02-26 01:54:00,80,5,N,82,5
2021-02-26 02:54:00,90,5,N,72,5
2021-02-26 07:54:00,80,5,N,72,5
2021-02-26 08:54:00,90,5,N,57,5
2021-02-26 10:54:00,80,5,N,41,5
2021-02-26 21:54:00,80,5,N,21,5
2021-02-27 01:54:00,80,5,N,62,5
2021-02-27 03:54:00,100,5,N,57,5
2021-02-27 05:54:00,90,5,N,51,5
2021-02-28 01:54:00,90,5,N,67,5
2021-02-28 02:54:00,90,5,N,72,5
2021-02-28 04:54:00,70,5,N,88,5
2021-02-28 05:54:00,70,5,N,67,5
2021-02-28 06:44:00,80,5,N,82,5
2021-02-28 06:49:00,80,5,N,72,5
2021-02-28 06:54:00,80,5,N,67,5
2021-02-28 07:54:00,80,5,N,72,5
2021-02-28 08:54:00,70,5,N,51,5
2021-03-01 00:54:00,90,5,N,72,5
2021-03-01 01:54:00,80,5,N,82,5
2021-03-01 04:54:00,70,5,N,77,5
2021-03-01 06:54:00,70,5,N,72,5
2021-03-02 00:54:00,50,5,N,77,5
2021-03-02 01:16:00,40,5,N,72,5
2021-03-02 01:24:00,70,5,N,82,5
2021-03-02 01:54:00,60,5,N,77,5
2021-03-02 02:54:00,70,5,N,82,5
2021-03-02 03:54:00,50,5,N,77,5
2021-03-02 04:54:00,80,5,N,67,5
2021-03-02 05:30:00,90,5,N,88,5
2021-03-02 09:54:00,100,5,N,15,5
2021-03-02 10:54:00,80,5,N,41,5
2021-03-02 11:54:00,40,5,N,26,5
2021-03-02 12:52:00,50,5,N,26,5
2021-03-02 12:54:00,40,5,N,26,5
2021-03-02 13:17:00,60,5,N,46,5
2021-03-02 13:40:00,40,5,N,31,5
2021-03-02 13:54:00,70,5,N,31,5
2021-03-02 14:54:00,70,5,N,21,5
2021-03-03 06:54:00,70,5,N,72,5
2021-03-03 07:52:00,50,5,N,67,5
2021-03-03 07:54:00,50,5,N,67,5
2021-03-03 08:54:00,50,5,N,36,5
2021-03-03 10:54:00,50,5,N,36,5
2021-03-04 01:54:00,40,5,N,62,5
2021-03-04 03:54:00,70,5,N,62,5
2021-03-04 04:54:00,60,5,N,51,5
2021-03-04 05:54:00,70,5,N,67,5
2021-03-04 22:54:00,70,5,N,72,5
2021-03-04 23:54:00,70,5,N,72,5
2021-03-05 00:54:00,50,5,N,77,5
2021-03-05 01:54:00,60,5,N,67,5
2021-03-05 02:30:00,80,5,N,57,5
2021-03-05 02:54:00,70,5,N,82,5
2021-03-05 03:37:00,80,5,N,62,5
2021-03-05 03:38:00,80,5,N,62,5
2021-03-05 03:54:00,90,5,N,72,5
2021-03-05 04:52:00,60,5,N,77,5
2021-03-05 04:54:00,70,5,N,72,5
2021-03-05 05:54:00,60,5,N,62,5
2021-03-05 08:54:00,60,5,N,51,5
2021-03-05 10:54:00,80,5,N,41,5
2021-03-05 11:54:00,70,5,N,41,5
2021-03-05 19:54:00,60,5,N,46,5
2021-03-05 23:54:00,80,5,N,93,5
2021-03-06 00:27:00,80,5,N,77,5
2021-03-06 00:49:00,80,5,N,77,5
2021-03-06 00:54:00,90,5,N,62,5
2021-03-06 01:54:00,80,5,N,77,5
2021-03-06 02:54:00,70,5,N,93,5
2021-03-06 03:54:00,90,5,N,67,5
2021-03-06 04:54:00,60,5,N,62,5
2021-03-06 05:54:00,70,5,N,57,5
2021-03-06 06:54:00,60,5,N,62,5
2021-03-06 09:54:00,80,5,N,51,5
2021-03-06 19:54:00,60,5,N,36,5
2021-03-06 20:54:00,50,5,N,36,5
2021-03-06 21:54:00,80,5,N,41,5
2021-03-06 23:54:00,60,5,N,98,5
2021-03-07 00:54:00,90,5,N,82,5
2021-03-07 02:54:00,70,5,N,77,5
2021-03-07 03:54:00,50,5,N,88,5
2021-03-07 11:54:00,80,5,N,77,5
2021-03-07 15:54:00,80,5,N,62,5
2021-03-07 16:54:00,70,5,N,57,5
2021-03-07 17:54:00,90,5,N,41,5
2021-03-07 19:54:00,90,5,N,46,5
2021-03-07 22:54:00,70,5,N,72,5
2021-03-08 00:54:00,70,5,N,72,5
2021-03-08 01:54:00,100,5,N,72,5
2021-03-08 02:09:00,100,5,N,72,5
2021-03-08 02:54:00,70,5,N,72,5
2021-03-08 03:54:00,100,5,N,72,5
2021-03-08 05:52:00,80,5,N,67,5
2021-03-08 05:54:00,80,5,N,62,5
2021-03-08 06:41:00,70,5,N,77,5
2021-03-08 07:27:00,80,5,N,67,5
2021-03-08 07:34:00,90,5,N,62,5
2021-03-08 07:54:00,80,5,N,51,5
2021-03-08 08:54:00,80,5,N,51,5
2021-03-08 09:54:00,90,5,N,51,5
2021-03-08 10:54:00,90,5,N,51,5
2021-03-08 11:16:00,90,5,N,62,5
2021-03-08 11:35:00,80,5,N,62,5
2021-03-08 11:42:00,80,5,N,57,5
2021-03-08 11:54:00,90,5,N,46,5
2021-03-08 12:54:00,90,5,N,46,5
2021-03-08 13:54:00,80,5,N,46,5
2021-03-08 14:52:00,80,5,N,41,5
2021-03-08 14:54:00,90,5,N,51,5
2021-03-08 15:54:00,80,5,N,57,5
2021-03-08 16:54:00,80,5,N,57,5
2021-03-08 17:54:00,60,5,N,46,5
2021-03-08 18:45:00,110,5,N,36,5
2021-03-08 18:54:00,110,5,N,31,5
2021-03-08 19:54:00,70,5,N,82,5
2021-03-08 22:54:00,110,5,N,67,5
2021-03-08 23:24:00,110,5,N,57,5
2021-03-08 23:54:00,100,5,N,41,5
2021-03-09 00:34:00,110,5,N,57,5
2021-03-09 00:52:00,100,5,N,88,5
2021-03-09 00:54:00,100,5,N,82,5
2021-03-09 01:47:00,120,5,N,57,5
2021-03-09 01:54:00,110,5,N,57,5
2021-03-09 02:52:00,80,5,N,57,5
2021-03-09 02:54:00,70,5,N,77,5
2021-03-09 03:54:00,90,5,N,57,5
2021-03-09 04:54:00,110,5,N,51,5
2021-03-09 05:35:00,110,5,N,57,5
2021-03-09 05:40:00,110,5,N,41,5
2021-03-09 05:47:00,120,5,N,36,5
2021-03-09 05:52:00,130,5,N,31,5
2021-03-09 05:54:00,130,5,N,26,5
2021-03-09 06:36:00,130,5,N,41,5
2021-03-09 06:54:00,120,5,N,36,5
2021-03-09 08:52:00,140,5,N,21,5
2021-03-09 08:54:00,140,5,N,21,5
2021-03-09 09:14:00,70,5,N,62,5
2021-03-09 09:24:00,80,5,N,62,5
2021-03-09 09:54:00,100,5,N,31,5
2021-03-09 12:54:00,120,5,N,15,5
2021-03-09 13:54:00,90,5,N,57,5
2021-03-09 16:54:00,360,5,N,15,5
2021-03-09 17:54:00,70,5,N,41,5
2021-03-09 22:54:00,60,5,N,72,5
2021-03-09 23:54:00,60,5,N,72,5
2021-03-10 00:52:00,60,5,N,98,5
2021-03-10 00:54:00,60,5,N,93,5
2021-03-10 01:54:00,90,5,N,93,5
2021-03-10 02:54:00,80,5,N,77,5
2021-03-10 03:34:00,100,5,N,77,5
2021-03-10 03:54:00,110,5,N,36,5
2021-03-10 04:54:00,80,5,N,46,5
2021-03-10 05:54:00,70,5,N,67,5
2021-03-10 06:54:00,70,5,N,62,5
2021-03-10 10:54:00,70,5,N,46,5
2021-03-10 11:54:00,40,5,N,31,5
2021-03-10 12:54:00,70,5,N,21,5
2021-03-10 21:54:00,60,5,N,67,5
2021-03-10 22:54:00,60,5,N,88,5
2021-03-11 02:54:00,50,5,N,82,5
2021-03-11 03:54:00,50,5,N,82,5
2021-03-11 04:54:00,60,5,N,88,5
2021-03-11 05:54:00,70,5,N,88,5
2021-03-11 06:54:00,70,5,N,77,5
2021-03-11 10:54:00,60,5,N,51,5
2021-03-11 12:54:00,50,5,N,31,5
2021-03-11 13:54:00,50,5,N,57,5
2021-03-11 14:54:00,50,5,N,46,5
2021-03-11 15:54:00,60,5,N,41,5
2021-03-11 16:54:00,70,5,N,36,5
2021-03-11 17:54:00,60,5,N,51,5
2021-03-11 18:54:00,50,5,N,62,5
2021-03-11 19:54:00,60,5,N,62,5
2021-03-11 20:54:00,50,5,N,77,5
2021-03-11 21:54:00,60,5,N,62,5
2021-03-11 22:54:00,80,5,N,88,5
2021-03-11 23:20:00,80,5,N,62,5
2021-03-11 23:35:00,70,5,N,67,5
2021-03-11 23:54:00,70,5,N,67,5
2021-03-12 00:54:00,80,5,N,88,5
2021-03-12 01:54:00,60,5,N,57,5
2021-03-12 02:54:00,70,5,N,67,5
2021-03-12 03:54:00,100,5,N,88,5
2021-03-12 04:54:00,70,5,N,62,5
2021-03-12 05:54:00,70,5,N,72,5
2021-03-12 06:54:00,70,5,N,72,5
2021-03-12 10:54:00,70,5,N,57,5
2021-03-12 12:54:00,70,5,N,51,5
2021-03-12 17:54:00,70,5,N,62,5
2021-03-12 18:54:00,110,5,N,26,5
2021-03-12 19:40:00,80,5,N,51,5
2021-03-12 19:54:00,90,5,N,36,5
2021-03-13 03:54:00,100,5,N,67,5
2021-03-13 04:24:00,90,5,N,57,5
2021-03-13 04:54:00,100,5,N,46,5
2021-03-13 05:54:00,70,5,N,72,5
2021-03-13 06:54:00,70,5,N,51,5
2021-03-13 07:47:00,90,5,N,62,5
2021-03-13 07:54:00,100,5,N,62,5
2021-03-13 09:54:00,90,5,N,36,5
2021-03-13 10:54:00,90,5,N,46,5
2021-03-13 12:31:00,110,5,N,26,5
2021-03-13 12:54:00,90,5,N,46,5
2021-03-13 14:54:00,90,5,N,51,5
2021-03-13 15:54:00,90,5,N,51,5
2021-03-13 16:54:00,80,5,N,41,5
2021-03-13 17:54:00,90,5,N,41,5
2021-03-13 18:54:00,90,5,N,46,5
2021-03-13 19:54:00,90,5,N,41,5
2021-03-13 20:54:00,90,5,N,57,5
2021-03-14 01:54:00,110,5,N,67,5
2021-03-14 02:54:00,110,5,N,62,5
2021-03-14 09:52:00,110,5,N,36,5
2021-03-14 09:54:00,110,5,N,36,5
2021-03-14 13:54:00,90,5,N,36,5
2021-03-14 14:12:00,90,5,N,36,5
2021-03-14 14:54:00,100,5,N,41,5
2021-03-14 15:54:00,90,5,N,46,5
2021-03-14 17:54:00,100,5,N,36,5
2021-03-14 21:54:00,90,5,N,46,5
2021-03-15 01:54:00,90,5,N,51,5
2021-03-15 02:54:00,90,5,N,77,5
2021-03-15 06:54:00,90,5,N,67,5
2021-03-15 11:54:00,90,5,N,41,5
2021-03-15 12:54:00,90,5,N,41,5
2021-03-15 14:54:00,90,5,N,57,5
2021-03-15 20:54:00,80,5,N,51,5
2021-03-15 21:54:00,90,5,N,57,5
2021-03-15 22:54:00,90,5,N,88,5
2021-03-16 01:54:00,90,5,N,67,5
2021-03-16 12:54:00,70,5,N,72,5
2021-03-16 13:26:00,70,5,N,88,5
2021-03-16 13:54:00,90,5,N,46,5
2021-03-16 19:54:00,80,5,N,46,5
2021-03-17 00:54:00,100,5,N,72,5
2021-03-17 01:54:00,80,5,N,72,5
2021-03-17 02:54:00,70,5,N,82,5
2021-03-17 03:54:00,90,5,N,62,5
2021-03-17 05:54:00,60,5,N,77,5
2021-03-17 07:54:00,70,5,N,41,5
2021-03-17 08:54:00,80,5,N,36,5
