DATE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2017-01-05T10:15:00,99999,V020,"060,1,N,0062,1","00975,1,9,N","009656,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-05T10:15:00,PGUM ,V030,"060,5,N,0062,5","00975,5,M,N","009656,5,N,5","+0250,5","+0240,5","99999,9"
2017-01-05T10:54:00,PGUM ,V030,"060,5,N,0062,5","01433,5,M,N","008047,5,N,5","+0250,5","+0244,5","10097,5"
2017-01-05T11:54:00,PGUM ,V030,"060,5,N,0031,5","01433,5,M,N","016093,5,N,5","+0250,5","+0244,5","10096,5"
2017-01-05T12:00:00,99999,V020,"060,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0250,1","+0244,1","10096,1"
2017-01-05T12:54:00,PGUM ,V030,"060,5,N,0041,5","01372,5,M,N","016093,5,N,5","+0250,5","+0244,5","10092,5"
2017-01-05T13:52:00,PGUM ,V030,"060,5,N,0041,5","00853,5,M,N","006437,5,N,5","+0260,5","+0250,5","99999,9"
2017-01-05T13:54:00,PGUM ,V030,"070,5,N,0046,5","00732,5,M,N","006437,5,N,5","+0256,5","+0244,5","10090,5"
2017-01-05T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-01-05T14:11:00,PGUM ,V030,"050,5,N,0036,5","01219,5,M,N","016093,5,N,5","+0250,5","+0240,5","99999,9"
2017-01-05T14:54:00,PGUM ,V030,"050,5,N,0046,5","01280,5,M,N","006437,5,N,5","+0256,5","+0244,5","10090,5"
2017-01-05T14:58:00,PGUM ,V030,"030,5,N,0062,5","00975,5,M,N","002816,5,N,5","+0260,5","+0240,5","99999,9"
2017-01-05T15:09:00,PGUM ,V030,"060,5,N,0072,5","00823,5,M,N","002816,5,N,5","+0250,5","+0240,5","99999,9"
2017-01-05T15:16:00,PGUM ,V030,"050,5,N,0046,5","00762,5,M,N","004023,5,V,5","+0250,5","+0240,5","99999,9"
2017-01-05T15:32:00,99999,V020,"060,1,N,0036,1","00762,1,9,N","002012,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-05T15:32:00,PGUM ,V030,"060,5,N,0036,5","00762,5,M,N","002012,5,N,5","+0250,5","+0240,5","99999,9"
2017-01-05T15:40:00,99999,V020,"060,1,N,0036,1","00792,1,C,N","003219,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-05T15:40:00,PGUM ,V030,"060,5,N,0036,5","00945,5,M,N","003219,5,N,5","+0250,5","+0240,5","99999,9"
2017-01-05T15:51:00,PGUM ,V030,"070,5,N,0031,5","00914,5,M,N","004023,5,N,5","+0250,A","+0250,A","99999,9"
2017-01-05T15:51:00,99999,V020,"070,1,N,0031,1","00914,1,9,N","004023,1,9,9","+0250,1","+0250,1","99999,9"
2017-01-05T15:52:00,99999,V020,"070,1,N,0031,1","00914,1,9,N","004023,1,9,9","+0250,1","+0250,1","10086,1"
2017-01-05T16:06:00,99999,V020,"030,1,N,0021,1","01067,1,C,N","012875,1,9,9","+0250,1","+0250,1","99999,9"
2017-01-05T16:06:00,99999,V020,"030,1,N,0021,1","01067,1,C,N","012875,1,9,9","+0250,1","+0250,1","99999,9"
2017-01-05T16:54:00,PGUM ,V030,"020,5,N,0031,5","00914,5,M,N","011265,5,N,5","+0250,5","+0244,5","10080,5"
2017-01-05T17:26:00,99999,V020,"080,1,N,0031,1","00732,1,9,N","003219,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-05T17:26:00,99999,V020,"080,1,N,0031,1","00732,1,9,N","003219,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-05T17:39:00,99999,V020,"080,1,N,0015,1","00762,1,9,N","008047,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-05T17:39:00,PGUM ,V030,"080,5,N,0015,5","00762,5,M,N","008047,5,N,5","+0250,5","+0240,5","99999,9"
2017-01-05T17:54:00,PGUM ,V030,"040,5,N,0036,5","01067,5,M,N","014484,5,N,5","+0250,5","+0244,5","10077,5"
2017-01-05T18:00:00,99999,V020,"040,1,N,0036,1","99999,9,9,N","014000,1,9,9","+0250,1","+0244,1","10077,1"
2017-01-05T18:54:00,PGUM ,V030,"030,5,N,0046,5","01676,5,M,N","004828,5,N,5","+0250,5","+0244,5","10081,5"
2017-01-05T19:54:00,PGUM ,V030,"040,5,N,0051,5","01036,5,M,N","014484,5,N,5","+0250,5","+0244,5","10086,5"
2017-01-05T20:09:00,99999,V020,"030,1,N,0041,1","01097,1,9,N","003219,1,9,9","+0240,1","+0240,1","99999,9"
2017-01-05T20:09:00,99999,V020,"030,1,N,0041,1","01097,1,9,N","003219,1,9,9","+0240,1","+0240,1","99999,9"
2017-01-05T20:19:00,99999,V020,"030,1,N,0041,1","01250,1,9,N","008047,1,9,9","+0240,1","+0240,1","99999,9"
2017-01-05T20:19:00,PGUM ,V030,"030,5,N,0041,5","01250,5,M,N","008047,5,N,5","+0240,5","+0240,5","99999,9"
2017-01-05T20:54:00,PGUM ,V030,"030,5,N,0026,5","01067,5,M,N","016093,5,N,5","+0250,5","+0244,5","10090,5"
2017-01-05T21:54:00,PGUM ,V030,"050,5,N,0051,5","01067,5,M,N","009656,5,N,5","+0250,5","+0244,5","10099,5"
2017-01-05T22:54:00,PGUM ,V030,"050,5,N,0046,5","01829,5,M,N","016093,5,N,5","+0261,5","+0244,5","10106,5"
2017-01-05T23:54:00,PGUM ,V030,"050,5,N,0051,5","01676,5,M,N","016093,5,N,5","+0267,5","+0244,5","10104,5"
2017-01-06T00:00:00,99999,V020,"050,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0267,1","+0244,1","10104,1"
2017-01-06T00:27:00,99999,V020,"050,1,N,0057,1","00792,1,9,N","016093,1,9,9","+0290,1","+0240,1","99999,9"
2017-01-06T00:27:00,99999,V020,"050,1,N,0057,1","00792,1,9,N","016093,1,9,9","+0290,1","+0240,1","99999,9"
2017-01-06T00:51:00,99999,V020,"040,1,N,0067,1","01006,1,9,N","016093,1,9,9","+0290,1","+0240,1","99999,9"
2017-01-06T00:51:00,PGUM ,V030,"040,5,N,0067,5","01006,5,M,N","016093,5,N,5","+0290,5","+0240,5","99999,9"
2017-01-06T00:54:00,PGUM ,V030,"050,5,N,0067,5","01006,5,M,N","016093,5,N,5","+0289,5","+0239,5","10100,5"
2017-01-06T01:23:00,99999,V020,"030,1,N,0062,1","00884,1,9,N","009656,1,9,9","+0270,1","+0250,1","99999,9"
2017-01-06T01:23:00,99999,V020,"030,1,N,0062,1","00884,1,9,N","009656,1,9,9","+0270,1","+0250,1","99999,9"
2017-01-06T01:33:00,99999,V020,"020,1,N,0051,1","00945,1,9,N","016093,1,9,9","+0290,1","+0260,1","99999,9"
2017-01-06T01:33:00,PGUM ,V030,"020,5,N,0051,5","00945,5,M,N","016093,5,N,5","+0290,5","+0260,5","99999,9"
2017-01-06T01:47:00,99999,V020,"030,1,N,0062,1","00488,1,9,N","014484,1,9,9","+0270,1","+0240,1","99999,9"
2017-01-06T01:47:00,PGUM ,V030,"030,5,N,0062,5","00488,5,M,N","014484,5,N,5","+0270,5","+0240,5","99999,9"
2017-01-06T01:54:00,PGUM ,V030,"040,5,N,0051,5","01981,5,M,N","016093,5,N,5","+0272,5","+0244,5","10093,5"
2017-01-06T02:54:00,PGUM ,V030,"020,5,N,0046,5","01981,5,M,N","016093,5,N,5","+0273,5","+0238,5","10084,5"
2017-01-06T04:54:00,PGUM ,V030,"040,5,N,0051,5","01981,5,M,N","016093,5,N,5","+0265,5","+0245,5","10070,5"
2017-01-06T05:54:00,PGUM ,V030,"050,5,N,0067,5","00914,5,M,N","011265,5,N,5","+0268,5","+0237,5","10070,5"
2017-01-06T06:00:00,99999,V020,"050,1,N,0067,1","99999,9,9,N","011000,1,9,9","+0268,1","+0237,1","10070,1"
2017-01-06T06:54:00,PGUM ,V030,"040,5,N,0046,5","01219,5,M,N","016093,5,N,5","+0264,5","+0229,5","10073,5"
2017-01-06T07:20:00,99999,V020,"020,1,N,0057,1","00762,1,9,N","008047,1,9,9","+0270,1","+0240,1","99999,9"
2017-01-06T07:20:00,99999,V020,"020,1,N,0057,1","00762,1,9,N","008047,1,9,9","+0270,1","+0240,1","99999,9"
2017-01-06T07:54:00,PGUM ,V030,"050,5,N,0031,5","00762,5,M,N","011265,5,N,5","+0256,5","+0243,5","10074,5"
2017-01-06T08:01:00,99999,V020,"040,1,N,0051,1","00762,1,C,N","016093,1,9,9","+0260,1","+0250,1","99999,9"
2017-01-06T08:01:00,99999,V020,"040,1,N,0051,1","00762,1,C,N","016093,1,9,9","+0260,1","+0250,1","99999,9"
2017-01-06T08:54:00,PGUM ,V030,"040,5,N,0046,5","01219,5,M,N","016093,5,N,5","+0256,5","+0237,5","10079,5"
2017-01-06T09:54:00,PGUM ,V030,"050,5,N,0046,5","01829,5,M,N","016093,5,N,5","+0258,5","+0236,5","10086,5"
2017-01-06T10:54:00,PGUM ,V030,"020,5,N,0046,5","00762,5,M,N","011265,5,N,5","+0255,5","+0237,5","10090,5"
2017-01-06T11:30:00,99999,V020,"040,1,N,0062,1","00914,1,9,N","011265,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-06T11:30:00,99999,V020,"040,1,N,0062,1","00914,1,9,N","011265,1,9,9","+0250,1","+0240,1","99999,9"
2017-01-06T11:54:00,PGUM ,V030,"040,5,N,0067,5","01219,5,M,N","011265,5,N,5","+0254,5","+0242,5","10089,5"
2017-01-06T12:00:00,99999,V020,"040,1,N,0067,1","99999,9,9,N","011000,1,9,9","+0254,1","+0242,1","10089,1"
2017-01-06T12:54:00,PGUM ,V030,"040,5,N,0057,5","02438,5,M,N","016093,5,N,5","+0252,5","+0236,5","10084,5"
2017-01-06T13:54:00,PGUM ,V030,"050,5,N,0067,5","01829,5,M,N","016093,5,N,5","+0254,5","+0231,5","10084,5"
2017-01-06T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-01-06T14:54:00,PGUM ,V030,"050,5,N,0057,5","01829,5,M,N","016093,5,N,5","+0255,5","+0231,5","99999,9"
2017-01-06T15:54:00,PGUM ,V030,"040,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0254,5","+0230,5","99999,9"
2017-01-06T16:54:00,PGUM ,V030,"040,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0253,5","+0227,5","10078,5"
2017-01-06T17:54:00,PGUM ,V030,"030,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0249,5","+0225,5","10076,5"
2017-01-06T18:00:00,99999,V020,"030,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0249,1","+0225,1","10076,1"
2017-01-06T18:54:00,PGUM ,V030,"040,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0247,5","+0227,5","10080,5"
2017-01-06T19:54:00,PGUM ,V030,"040,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0248,5","+0219,5","10087,5"
2017-01-06T20:54:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,N","016090,P,N,5","+9999,9","+9999,9","99999,9"
2017-01-06T21:54:00,PGUM ,V030,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0247,5","+0216,5","10098,5"
2017-01-06T22:54:00,PGUM ,V030,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0261,5","+0220,5","10106,5"
2017-01-06T23:54:00,PGUM ,V030,"040,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0284,5","+0218,5","10107,5"
2017-01-07T00:00:00,99999,V020,"040,1,N,0093,1","99999,9,9,N","016000,1,9,9","+0284,1","+0218,1","10107,1"
2017-01-07T00:54:00,PGUM ,V030,"040,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0295,5","+0218,5","10104,5"
2017-01-07T01:54:00,PGUM ,V030,"050,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0288,5","+0216,5","10098,5"
2017-01-07T02:54:00,PGUM ,V030,"050,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0298,5","+0208,5","10088,5"
2017-01-07T03:54:00,PGUM ,V030,"040,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0301,5","+0208,5","10081,5"
2017-01-07T04:54:00,PGUM ,V030,"040,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0298,5","+0212,5","10073,5"
2017-01-07T05:54:00,PGUM ,V030,"040,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0298,5","+0211,5","10072,5"
2017-01-07T06:00:00,99999,V020,"040,1,N,0088,1","99999,9,9,N","016000,1,9,9","+0298,1","+0211,1","10072,1"
2017-01-07T06:54:00,PGUM ,V030,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0281,5","+0212,5","10075,5"
2017-01-07T07:54:00,PGUM ,V030,"050,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0268,5","+0206,5","10081,5"
2017-01-07T08:54:00,PGUM ,V030,"040,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0261,5","+0207,5","99999,9"
2017-01-07T09:54:00,PGUM ,V030,"040,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0257,5","+0206,5","10097,5"
2017-01-07T10:54:00,PGUM ,V030,"030,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0252,5","+0199,5","10103,5"
2017-01-07T11:54:00,PGUM ,V030,"050,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0251,5","+0195,5","10105,5"
2017-01-07T12:00:00,99999,V020,"050,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0251,1","+0195,1","10105,1"
2017-01-07T12:54:00,PGUM ,V030,"060,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0251,5","+0191,5","10105,5"
2017-01-07T13:54:00,PGUM ,V030,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0253,5","+0197,5","10105,5"
2017-01-07T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-01-07T14:54:00,PGUM ,V030,"070,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0252,5","+0197,5","10103,5"
2017-01-07T15:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0254,5","+0195,5","10097,5"
2017-01-07T16:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0252,5","+0187,5","10091,5"
2017-01-07T17:54:00,PGUM ,V030,"080,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0253,5","+0197,5","10088,5"
2017-01-07T18:00:00,99999,V020,"080,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0253,1","+0197,1","10088,1"
2017-01-07T18:54:00,PGUM ,V030,"999,9,N,9999,9","99999,9,9,N","016090,P,N,5","+0250,5","+0200,5","99999,9"
2017-01-07T19:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0254,5","+0197,5","10091,5"
2017-01-07T20:54:00,PGUM ,V030,"080,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0254,5","+0199,5","10093,5"
2017-01-07T21:54:00,PGUM ,V030,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0260,5","+0206,5","10101,5"
2017-01-07T22:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0275,5","+0210,5","10103,5"
2017-01-07T23:54:00,PGUM ,V030,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0286,5","+0214,5","10103,5"
2017-01-08T00:00:00,99999,V020,"090,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0286,1","+0214,1","10103,1"
2017-01-08T00:54:00,PGUM ,V030,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0291,5","+0213,5","10098,5"
2017-01-08T01:54:00,PGUM ,V030,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0292,5","+0217,5","10092,5"
2017-01-08T02:54:00,PGUM ,V030,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0299,5","+0224,5","10082,5"
2017-01-08T03:54:00,PGUM ,V030,"090,5,N,0057,5","00853,5,M,N","016093,5,N,5","+0294,5","+0224,5","10076,5"
2017-01-08T04:01:00,99999,V020,"090,1,N,0051,1","99999,9,9,N","016093,1,9,9","+0290,1","+0220,1","99999,9"
2017-01-08T04:01:00,99999,V020,"090,1,N,0051,1","99999,9,9,N","016093,1,9,9","+0290,1","+0220,1","99999,9"
2017-01-08T04:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0296,5","+0221,5","10072,5"
2017-01-08T05:54:00,PGUM ,V030,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0299,5","+0229,5","10073,5"
2017-01-08T06:00:00,99999,V020,"090,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0299,1","+0229,1","10073,1"
2017-01-08T06:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0276,5","+0226,5","99999,9"
2017-01-08T07:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0271,5","+0226,5","10079,5"
2017-01-08T08:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0264,5","+0228,5","10080,5"
2017-01-08T09:54:00,PGUM ,V030,"100,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0263,5","+0221,5","10086,5"
2017-01-08T10:54:00,PGUM ,V030,"100,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0263,5","+0223,5","10090,5"
2017-01-08T11:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0263,5","+0231,5","10093,5"
2017-01-08T12:00:00,99999,V020,"080,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0263,1","+0231,1","10093,1"
2017-01-08T12:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0262,5","+0233,5","10093,5"
2017-01-08T13:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0262,5","+0226,5","10094,5"
2017-01-08T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-01-08T14:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0224,5","10093,5"
2017-01-08T15:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0260,5","+0230,5","10088,5"
2017-01-08T16:54:00,PGUM ,V030,"070,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0260,5","+0230,5","10083,5"
2017-01-08T17:54:00,PGUM ,V030,"080,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0250,5","+0230,5","10081,5"
2017-01-08T18:00:00,99999,V020,"080,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0250,1","+0230,1","10081,1"
2017-01-08T18:54:00,PGUM ,V030,"050,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0250,5","+0230,5","10081,5"
2017-01-08T19:54:00,PGUM ,V030,"070,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0255,5","+0242,5","10086,5"
2017-01-08T20:54:00,PGUM ,V030,"080,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0256,5","+0242,5","10095,5"
2017-01-08T21:54:00,PGUM ,V030,"080,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0269,5","+0247,5","10100,5"
2017-01-08T22:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0281,5","+0248,5","10105,5"
2017-01-08T23:54:00,PGUM ,V030,"080,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0284,5","+0247,5","10106,5"
2017-01-09T00:00:00,99999,V020,"080,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0284,1","+0247,1","10106,1"
2017-01-09T00:54:00,PGUM ,V030,"080,5,N,0046,5","01219,5,M,N","016093,5,N,5","+0288,5","+0243,5","10106,5"
2017-01-09T01:41:00,99999,V020,"080,1,N,0051,1","00610,1,9,N","011265,1,9,9","+0290,1","+0240,1","99999,9"
2017-01-09T01:41:00,99999,V020,"080,1,N,0051,1","00610,1,9,N","011265,1,9,9","+0290,1","+0240,1","99999,9"
2017-01-09T01:48:00,99999,V020,"080,1,N,0051,1","00427,1,9,N","003219,1,9,9","+0290,1","+0240,1","99999,9"
2017-01-09T01:48:00,PGUM ,V030,"080,5,N,0051,5","00427,5,M,N","003219,5,N,5","+0290,5","+0240,5","99999,9"
2017-01-09T01:54:00,PGUM ,V030,"090,5,N,0036,5","00427,5,M,N","004023,5,N,5","+0261,5","+0247,5","10101,5"
2017-01-09T01:58:00,99999,V020,"100,1,N,0041,1","00488,1,9,N","008047,1,9,9","+0260,1","+0250,1","99999,9"
2017-01-09T01:58:00,PGUM ,V030,"100,5,N,0041,5","00488,5,M,N","008047,5,N,5","+0260,5","+0250,5","99999,9"
2017-01-09T02:03:00,99999,V020,"100,1,N,0057,1","00427,1,9,N","003219,1,9,9","+0260,1","+0250,1","99999,9"
2017-01-09T02:03:00,99999,V020,"100,1,N,0057,1","00427,1,9,N","003219,1,9,9","+0260,1","+0250,1","99999,9"
2017-01-09T02:07:00,99999,V020,"100,1,N,0051,1","00488,1,9,N","008047,1,9,9","+0250,1","+0250,1","99999,9"
2017-01-09T02:07:00,PGUM ,V030,"100,5,N,0051,5","00488,5,M,N","008047,5,N,5","+0250,5","+0250,5","99999,9"
2017-01-09T02:17:00,99999,V020,"100,1,N,0036,1","01219,1,C,N","011265,1,9,9","+0250,1","+0250,1","99999,9"
2017-01-09T02:17:00,PGUM ,V030,"100,5,N,0036,5","02438,5,M,N","011265,5,N,5","+0250,5","+0250,5","99999,9"
2017-01-09T02:54:00,PGUM ,V030,"080,5,N,0057,5","01219,5,M,N","008047,5,N,5","+0265,5","+0255,5","10093,5"
2017-01-09T03:54:00,PGUM ,V030,"090,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0273,5","+0252,5","10083,5"
2017-01-09T04:54:00,PGUM ,V030,"110,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0292,5","+0248,5","10080,5"
2017-01-09T05:54:00,PGUM ,V030,"100,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0278,5","+0250,5","10081,5"
2017-01-09T06:00:00,99999,V020,"100,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0278,1","+0250,1","10081,1"
2017-01-09T06:54:00,PGUM ,V030,"080,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0281,5","+0248,5","10085,5"
2017-01-09T07:54:00,PGUM ,V030,"130,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0278,5","+0249,5","10091,5"
2017-01-09T08:54:00,PGUM ,V030,"110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0264,5","+0246,5","10099,5"
2017-01-09T09:54:00,PGUM ,V030,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0263,5","+0249,5","10102,5"
2017-01-09T10:33:00,99999,V020,"100,1,N,0021,1","00792,1,9,N","016093,1,9,9","+0270,1","+0250,1","99999,9"
2017-01-09T10:33:00,99999,V020,"100,1,N,0021,1","00792,1,9,N","016093,1,9,9","+0270,1","+0250,1","99999,9"
2017-01-09T10:54:00,PGUM ,V030,"100,5,N,0021,5","00792,5,M,N","016093,5,N,5","+0265,5","+0254,5","10104,5"
2017-01-09T11:54:00,PGUM ,V030,"100,5,N,0026,5","00823,5,M,N","009656,5,N,5","+0254,5","+0247,5","10105,5"
2017-01-09T12:00:00,99999,V020,"100,1,N,0026,1","99999,9,9,N","009000,1,9,9","+0254,1","+0247,1","10105,1"
2017-01-09T12:52:00,PGUM ,V030,"080,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0250,5","+0250,5","99999,9"
2017-01-09T12:54:00,PGUM ,V030,"080,5,N,0021,5","22000,5,C,N","016093,5,N,5","+0254,5","+0250,5","10105,5"
2017-01-09T13:54:00,PGUM ,V030,"090,5,N,0021,5","00762,5,M,N","016093,5,N,5","+0261,5","+0250,5","10108,5"
2017-01-09T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-01-09T14:54:00,PGUM ,V030,"090,5,N,0041,5","00762,5,M,N","016093,5,N,5","+0261,5","+0254,5","10103,5"
2017-01-09T15:01:00,99999,V020,"100,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0250,1","+0250,1","99999,9"
2017-01-09T15:01:00,99999,V020,"100,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0250,1","+0250,1","99999,9"
2017-01-09T15:54:00,PGUM ,V030,"100,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0254,5","+0248,5","10100,5"
2017-01-09T16:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0258,5","+0251,5","10097,5"
2017-01-09T17:54:00,PGUM ,V030,"090,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0257,5","+0251,5","10095,5"
2017-01-09T18:00:00,99999,V020,"090,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0257,1","+0251,1","10095,1"
2017-01-09T18:54:00,PGUM ,V030,"080,5,N,0021,5","22000,5,C,N","016093,5,N,5","+0257,5","+0250,5","10097,5"
2017-01-09T19:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0250,5","+0245,5","10101,5"
2017-01-09T20:54:00,PGUM ,V030,"090,5,N,0041,5","01067,5,M,N","016093,5,N,5","+0250,5","+0245,5","10110,5"
2017-01-09T21:54:00,PGUM ,V030,"160,5,N,0031,5","01372,5,M,N","016093,5,N,5","+0254,5","+0245,5","10113,5"
2017-01-09T22:54:00,PGUM ,V030,"090,5,N,0015,5","22000,5,C,N","016093,5,N,5","+0268,5","+0256,5","10121,5"
2017-01-09T23:54:00,PGUM ,V030,"080,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0280,5","+0254,5","10104,5"
2017-01-10T00:00:00,99999,V020,"080,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0280,1","+0254,1","10104,1"
2017-01-10T00:54:00,PGUM ,V030,"060,5,N,0051,5","02743,5,M,N","016093,5,N,5","+0289,5","+0256,5","99999,9"
2017-01-10T01:54:00,PGUM ,V030,"080,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0289,5","+0244,5","10110,5"
2017-01-10T02:54:00,PGUM ,V030,"080,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0294,5","+0250,5","10102,5"
2017-01-10T03:27:00,99999,V020,"070,1,N,0057,1","00640,1,9,N","016093,1,9,9","+0300,1","+0240,1","99999,9"
2017-01-10T03:27:00,99999,V020,"070,1,N,0057,1","00640,1,9,N","016093,1,9,9","+0300,1","+0240,1","99999,9"
2017-01-10T03:52:00,PGUM ,V030,"090,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0290,5","+0240,5","99999,9"
2017-01-10T03:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0294,5","+0244,5","10094,5"
2017-01-10T04:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0294,5","+0244,5","99999,9"
2017-01-10T05:54:00,PGUM ,V030,"080,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0289,5","+0244,5","10091,5"
2017-01-10T06:00:00,99999,V020,"080,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0289,1","+0244,1","10091,1"
